iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,823,0.929438,0.000005,0.000094,0.000099,0.000332
2,869,0.928688,0.000007,0.000092,0.000100,0.000328
3,918,0.928038,0.000007,0.000092,0.000099,0.000318
4,962,0.927447,0.000008,0.000087,0.000095,0.000319
5,1002,0.926951,0.000001,0.000086,0.000088,0.000321
6,1027,0.926473,0.000001,0.000086,0.000088,0.000321
7,1075,0.926016,0.000001,0.000086,0.000087,0.000324
8,1116,0.925640,0.000005,0.000087,0.000091,0.000322
9,1152,0.925296,0.000001,0.000086,0.000088,0.000322
10,1181,0.924948,0.000001,0.000087,0.000089,0.000323
11,1222,0.924632,0.000001,0.000087,0.000089,0.000323
12,1240,0.924315,0.000001,0.000087,0.000088,0.000331
13,1264,0.924040,0.000004,0.000087,0.000091,0.000325
14,1283,0.923749,0.000004,0.000088,0.000092,0.000324
15,1295,0.923494,0.000001,0.000087,0.000088,0.000325
16,1318,0.923226,0.000001,0.000088,0.000089,0.000325
17,1350,0.922980,0.000001,0.000088,0.000089,0.000330
18,1380,0.922736,0.000001,0.000088,0.000089,0.000332
19,1400,0.922498,0.000004,0.000087,0.000091,0.000329
20,1434,0.922274,0.000004,0.000088,0.000092,0.000325
21,1451,0.922069,0.000001,0.000087,0.000088,0.000325
22,1466,0.921883,0.000001,0.000087,0.000089,0.000326
23,1490,0.921669,0.000001,0.000087,0.000088,0.000326
24,1512,0.921461,0.000002,0.000087,0.000089,0.000333
25,1516,0.921242,0.000002,0.000087,0.000088,0.000327
26,1539,0.921070,0.000004,0.000087,0.000092,0.000326
27,1574,0.920873,0.000001,0.000087,0.000088,0.000327
28,1592,0.920668,0.000001,0.000087,0.000088,0.000326
29,1618,0.920491,0.000001,0.000087,0.000088,0.000327
30,1630,0.920307,0.000003,0.000086,0.000090,0.000328
31,1656,0.920117,0.000002,0.000086,0.000088,0.000327
32,1682,0.919889,0.000003,0.000086,0.000089,0.000326
33,1712,0.919731,0.000001,0.000086,0.000088,0.000326
34,1731,0.919556,0.000001,0.000087,0.000088,0.000328
35,1748,0.919406,0.000001,0.000087,0.000088,0.000328
36,1760,0.919244,0.000005,0.000086,0.000091,0.000327
37,1776,0.919069,0.000004,0.000086,0.000091,0.000325
38,1792,0.918930,0.000001,0.000086,0.000088,0.000325
39,1812,0.918776,0.000001,0.000086,0.000088,0.000326
40,1836,0.918640,0.000001,0.000086,0.000087,0.000326
41,1839,0.918512,0.000001,0.000087,0.000088,0.000326
42,1845,0.918389,0.000001,0.000086,0.000088,0.000326
43,1867,0.918248,0.000001,0.000086,0.000087,0.000327
44,1898,0.918145,0.000003,0.000086,0.000089,0.000326
45,1906,0.918006,0.000005,0.000086,0.000091,0.000325
46,1916,0.917875,0.000001,0.000086,0.000088,0.000325
47,1942,0.917758,0.000001,0.000087,0.000088,0.000325
48,1954,0.917658,0.000001,0.000086,0.000088,0.000326
49,1969,0.917517,0.000001,0.000086,0.000087,0.000325
50,1992,0.917416,0.000005,0.000086,0.000091,0.000325
51,2009,0.917265,0.000002,0.000086,0.000088,0.000325
52,2023,0.917153,0.000004,0.000086,0.000090,0.000324
53,2069,0.917059,0.000001,0.000086,0.000087,0.000324
54,2081,0.916972,0.000001,0.000086,0.000087,0.000324
55,2101,0.916900,0.000001,0.000086,0.000088,0.000326
56,2119,0.916802,0.000005,0.000086,0.000090,0.000322
57,2143,0.916706,0.000005,0.000086,0.000092,0.000324
58,2159,0.916613,0.000001,0.000086,0.000087,0.000323
59,2186,0.916531,0.000001,0.000086,0.000087,0.000324
60,2211,0.916440,0.000001,0.000086,0.000087,0.000324
61,2236,0.916315,0.000001,0.000086,0.000087,0.000328
62,2246,0.916241,0.000005,0.000086,0.000091,0.000325
63,2257,0.916141,0.000005,0.000086,0.000090,0.000323
64,2284,0.916008,0.000001,0.000086,0.000087,0.000324
65,2321,0.915948,0.000001,0.000086,0.000087,0.000322
66,2350,0.915871,0.000001,0.000085,0.000087,0.000323
67,2374,0.915756,0.000003,0.000086,0.000088,0.000323
68,2401,0.915660,0.000002,0.000086,0.000088,0.000325
69,2431,0.915591,0.000003,0.000086,0.000088,0.000324
70,2463,0.915551,0.000001,0.000086,0.000087,0.000326
