iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,828,0.929425,0.000005,0.000101,0.000106,0.000328
2,877,0.928671,0.000008,0.000102,0.000109,0.000311
3,923,0.928021,0.000002,0.000098,0.000100,0.000315
4,975,0.927419,0.000004,0.000097,0.000102,0.000317
5,1017,0.926953,0.000003,0.000098,0.000101,0.000320
6,1044,0.926488,0.000004,0.000098,0.000102,0.000321
7,1095,0.926076,0.000001,0.000097,0.000098,0.000319
8,1142,0.925724,0.000001,0.000098,0.000099,0.000320
9,1180,0.925427,0.000007,0.000098,0.000105,0.000324
10,1214,0.925113,0.000004,0.000098,0.000102,0.000323
11,1251,0.924793,0.000001,0.000098,0.000099,0.000324
12,1274,0.924528,0.000001,0.000098,0.000099,0.000324
13,1301,0.924284,0.000006,0.000097,0.000104,0.000323
14,1321,0.924003,0.000004,0.000099,0.000103,0.000325
15,1338,0.923773,0.000001,0.000098,0.000099,0.000324
16,1367,0.923555,0.000001,0.000098,0.000100,0.000327
17,1402,0.923339,0.000001,0.000099,0.000100,0.000327
18,1432,0.923098,0.000002,0.000098,0.000101,0.000328
19,1455,0.922901,0.000003,0.000098,0.000101,0.000327
20,1485,0.922697,0.000005,0.000099,0.000103,0.000326
21,1505,0.922526,0.000001,0.000099,0.000100,0.000327
22,1523,0.922342,0.000001,0.000099,0.000100,0.000328
23,1547,0.922170,0.000001,0.000099,0.000100,0.000327
24,1566,0.922003,0.000002,0.000099,0.000101,0.000331
25,1587,0.921800,0.000003,0.000099,0.000102,0.000326
26,1608,0.921659,0.000001,0.000099,0.000100,0.000326
27,1645,0.921499,0.000001,0.000098,0.000100,0.000326
28,1664,0.921310,0.000001,0.000098,0.000100,0.000326
29,1691,0.921157,0.000001,0.000100,0.000101,0.000330
30,1714,0.920980,0.000004,0.000100,0.000104,0.000330
31,1742,0.920831,0.000004,0.000104,0.000108,0.000335
32,1766,0.920649,0.000001,0.000103,0.000105,0.000336
33,1794,0.920503,0.000001,0.000099,0.000100,0.000328
34,1807,0.920336,0.000001,0.000099,0.000100,0.000331
35,1826,0.920187,0.000005,0.000099,0.000104,0.000327
36,1837,0.920073,0.000005,0.000100,0.000105,0.000328
37,1865,0.919922,0.000001,0.000099,0.000101,0.000328
38,1894,0.919784,0.000001,0.000100,0.000101,0.000327
