iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,1406,0.929225,0.000001,0.000167,0.000168,0.000298
2,1943,0.928407,0.000001,0.000153,0.000154,0.000294
3,2464,0.927780,0.000001,0.000150,0.000151,0.000295
4,3026,0.927366,0.000001,0.000147,0.000148,0.000298
5,3698,0.927126,0.000001,0.000147,0.000148,0.000296
6,4285,0.926927,0.000001,0.000144,0.000145,0.000296
7,5115,0.926782,0.000001,0.000142,0.000143,0.000298
8,5587,0.926683,0.000001,0.000141,0.000143,0.000299
9,6457,0.926646,0.000001,0.000138,0.000139,0.000302
10,6875,0.926670,0.000001,0.000139,0.000140,0.000300
11,7289,0.926678,0.000001,0.000141,0.000143,0.000301
12,7675,0.926692,0.000001,0.000139,0.000140,0.000304
13,8162,0.926660,0.000001,0.000139,0.000141,0.000303
14,8891,0.926684,0.000001,0.000138,0.000139,0.000302
15,9282,0.926743,0.000001,0.000138,0.000140,0.000301
16,9774,0.926789,0.000001,0.000139,0.000140,0.000305
17,10184,0.926877,0.000001,0.000138,0.000139,0.000309
18,10591,0.926954,0.000001,0.000140,0.000141,0.000308
19,11094,0.926961,0.000001,0.000139,0.000140,0.000312
20,11474,0.927050,0.000001,0.000138,0.000139,0.000308
21,11972,0.927144,0.000001,0.000137,0.000138,0.000311
22,12399,0.927217,0.000001,0.000137,0.000138,0.000309
23,12824,0.927279,0.000001,0.000137,0.000138,0.000309
24,13202,0.927338,0.000001,0.000137,0.000138,0.000309
25,13671,0.927347,0.000001,0.000136,0.000138,0.000312
26,14096,0.927392,0.000001,0.000136,0.000137,0.000311
27,14517,0.927437,0.000001,0.000136,0.000137,0.000314
28,14922,0.927426,0.000001,0.000137,0.000138,0.000314
29,15359,0.927453,0.000001,0.000135,0.000137,0.000313
30,15766,0.927523,0.000001,0.000134,0.000135,0.000311
31,16143,0.927541,0.000001,0.000136,0.000137,0.000313
32,16541,0.927596,0.000001,0.000135,0.000137,0.000314
33,17007,0.927588,0.000001,0.000135,0.000136,0.000317
34,17446,0.927636,0.000001,0.000135,0.000136,0.000316
35,17870,0.927649,0.000001,0.000136,0.000137,0.000313
36,18303,0.927675,0.000001,0.000134,0.000135,0.000318
37,18639,0.927677,0.000001,0.000134,0.000136,0.000314
38,19123,0.927655,0.000001,0.000137,0.000138,0.000317
39,19471,0.927673,0.000001,0.000136,0.000137,0.000314
40,19879,0.927651,0.000001,0.000135,0.000136,0.000314
41,20328,0.927670,0.000001,0.000136,0.000137,0.000316
42,20779,0.927700,0.000001,0.000136,0.000137,0.000315
43,21241,0.927728,0.000001,0.000136,0.000138,0.000316
44,21671,0.927729,0.000001,0.000136,0.000137,0.000319
45,22063,0.927780,0.000001,0.000138,0.000139,0.000317
46,22427,0.927793,0.000001,0.000136,0.000137,0.000320
47,22944,0.927735,0.000001,0.000137,0.000138,0.000317
48,23918,0.927744,0.000001,0.000135,0.000137,0.000316
49,24362,0.927718,0.000001,0.000137,0.000138,0.000320
50,24776,0.927769,0.000001,0.000137,0.000138,0.000318
51,25287,0.927765,0.000001,0.000136,0.000137,0.000319
52,25815,0.927809,0.000001,0.000138,0.000139,0.000320
53,26191,0.927792,0.000001,0.000138,0.000140,0.000320
54,26646,0.927820,0.000001,0.000137,0.000138,0.000320
55,27116,0.927809,0.000001,0.000149,0.000150,0.000328
56,27475,0.927822,0.000001,0.000148,0.000149,0.000331
57,27870,0.927855,0.000001,0.000151,0.000152,0.000327
58,28276,0.927855,0.000001,0.000148,0.000149,0.000334
59,28786,0.927863,0.000001,0.000149,0.000150,0.000346
60,29206,0.927856,0.000001,0.000148,0.000149,0.000337
61,29646,0.927855,0.000001,0.000147,0.000148,0.000345
62,30119,0.927862,0.000001,0.000137,0.000139,0.000320
63,30559,0.927872,0.000001,0.000138,0.000139,0.000323
64,30841,0.927856,0.000001,0.000138,0.000139,0.000320
65,31194,0.927891,0.000001,0.000137,0.000139,0.000317
66,31493,0.927929,0.000001,0.000136,0.000138,0.000321
67,31985,0.927968,0.000001,0.000137,0.000138,0.000316
68,32258,0.928012,0.000001,0.000137,0.000138,0.000321
69,32557,0.928005,0.000001,0.000136,0.000137,0.000318
70,32867,0.928037,0.000001,0.000149,0.000150,0.000335
71,33336,0.928058,0.000001,0.000145,0.000146,0.000327
72,33653,0.928051,0.000001,0.000147,0.000148,0.000329
73,34058,0.928017,0.000001,0.000145,0.000146,0.000330
74,34318,0.928011,0.000001,0.000146,0.000147,0.000331
75,34634,0.928042,0.000001,0.000146,0.000147,0.000334
76,34864,0.928022,0.000001,0.000146,0.000147,0.000335
77,35386,0.928002,0.000001,0.000145,0.000146,0.000331
78,35723,0.928023,0.000001,0.000145,0.000146,0.000330
79,35819,0.928055,0.000001,0.000145,0.000147,0.000332
80,36047,0.928087,0.000001,0.000146,0.000147,0.000326
81,36302,0.928110,0.000001,0.000145,0.000146,0.000330
82,36493,0.928119,0.000001,0.000146,0.000147,0.000327
83,36872,0.928106,0.000001,0.000145,0.000146,0.000333
84,37175,0.928094,0.000001,0.000147,0.000148,0.000332
85,37292,0.928123,0.000001,0.000146,0.000147,0.000332
86,37524,0.928161,0.000001,0.000147,0.000148,0.000331
87,37648,0.928155,0.000001,0.000145,0.000146,0.000329
88,37742,0.928161,0.000001,0.000146,0.000147,0.000330
89,37934,0.928198,0.000001,0.000147,0.000148,0.000331
90,38050,0.928236,0.000001,0.000147,0.000148,0.000328
91,38058,0.928257,0.000001,0.000146,0.000147,0.000330
92,38114,0.928244,0.000001,0.000145,0.000146,0.000330
93,38068,0.928236,0.000001,0.000147,0.000148,0.000329
94,38041,0.928248,0.000001,0.000146,0.000147,0.000330
95,38170,0.928241,0.000001,0.000146,0.000147,0.000329
96,38177,0.928235,0.000001,0.000147,0.000148,0.000329
97,38090,0.928233,0.000001,0.000148,0.000149,0.000331
98,38006,0.928228,0.000001,0.000147,0.000148,0.000330
99,37904,0.928253,0.000001,0.000147,0.000148,0.000332
100,37726,0.928312,0.000001,0.000147,0.000148,0.000326
