ef,recall,query_time
100,0.807130,0.000500
200,0.909820,0.000847
300,0.944660,0.001188
400,0.961830,0.001504
500,0.971110,0.001805
600,0.977130,0.002123
700,0.981500,0.002392
800,0.984470,0.002641
900,0.986610,0.002965
1000,0.988410,0.003166
1100,0.989600,0.003377
1200,0.990530,0.003642
1300,0.991350,0.003871
1400,0.992010,0.004072
1500,0.992460,0.004293
1600,0.992910,0.004568
1700,0.993410,0.004685
1800,0.993780,0.004878
1900,0.994090,0.005065
2000,0.994330,0.005303
