ef,recall,query_time
100,0.822130,0.000502
200,0.918600,0.000899
300,0.951330,0.001255
400,0.966750,0.001591
500,0.975110,0.001908
600,0.980220,0.002197
700,0.983970,0.002514
800,0.986500,0.002765
900,0.988350,0.003031
1000,0.989660,0.003271
1100,0.990540,0.003454
1200,0.991360,0.003562
1300,0.991880,0.003689
1400,0.992310,0.004010
1500,0.992830,0.003906
1600,0.993260,0.004042
1700,0.993590,0.004211
1800,0.993860,0.004402
1900,0.994050,0.004599
2000,0.994260,0.004777
