ef,recall,query_time
100,0.754180,0.000400
200,0.874660,0.000732
300,0.921990,0.001035
400,0.946790,0.001315
500,0.960960,0.001593
600,0.970120,0.001832
700,0.976170,0.002107
800,0.980240,0.002344
900,0.983200,0.002602
1000,0.985840,0.002816
1100,0.987630,0.003051
1200,0.989080,0.003340
1300,0.990130,0.003517
1400,0.991180,0.003713
1500,0.992220,0.003939
1600,0.992880,0.004198
1700,0.993650,0.004356
1800,0.994030,0.004573
1900,0.994480,0.004759
2000,0.994780,0.004922
