ef,recall,query_time
100,0.798570,0.000437
200,0.906320,0.000789
300,0.946740,0.001118
400,0.965340,0.001431
500,0.975840,0.001737
600,0.982140,0.002010
700,0.985940,0.002328
800,0.988910,0.002598
900,0.990990,0.002816
1000,0.992490,0.003077
1100,0.993580,0.003309
1200,0.994430,0.003562
1300,0.995080,0.003778
1400,0.995640,0.004000
1500,0.996120,0.004216
1600,0.996540,0.004479
1700,0.996840,0.004645
1800,0.997060,0.004884
1900,0.997230,0.005109
2000,0.997410,0.005286
