ef,recall,query_time
100,0.809380,0.000464
200,0.910460,0.000764
300,0.946220,0.001084
400,0.963610,0.001388
500,0.972720,0.001684
600,0.978630,0.001913
700,0.982620,0.002143
800,0.985340,0.002374
900,0.987420,0.002671
1000,0.988780,0.002838
1100,0.989980,0.003081
1200,0.990840,0.003236
1300,0.991680,0.003425
1400,0.992370,0.003732
1500,0.992880,0.003770
1600,0.993440,0.003980
1700,0.993700,0.004213
1800,0.994060,0.004422
1900,0.994250,0.004581
2000,0.994560,0.004726
