ef,recall,query_time
100,0.825640,0.000482
200,0.921000,0.000834
300,0.953290,0.001169
400,0.967980,0.001500
500,0.976270,0.001798
600,0.981470,0.002083
700,0.984800,0.002346
800,0.987000,0.002604
900,0.988900,0.002840
1000,0.990100,0.003091
1100,0.991150,0.003287
1200,0.991880,0.003313
1300,0.992540,0.003459
1400,0.993020,0.003652
1500,0.993530,0.003962
1600,0.993890,0.004205
1700,0.994210,0.004392
1800,0.994540,0.004585
1900,0.994650,0.004825
2000,0.994830,0.004971
