ef,recall,query_time
100,0.803840,0.000488
200,0.909890,0.000877
300,0.948110,0.001226
400,0.966330,0.001569
500,0.976530,0.001894
600,0.982620,0.002199
700,0.986820,0.002497
800,0.989340,0.002749
900,0.991210,0.003031
1000,0.992480,0.003313
1100,0.993570,0.003549
1200,0.994340,0.003800
1300,0.995040,0.004068
1400,0.995640,0.004348
1500,0.996160,0.004573
1600,0.996600,0.004792
1700,0.996920,0.004992
1800,0.997130,0.005301
1900,0.997400,0.005497
2000,0.997510,0.005747
