iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,6236,0.978530,0.000002,0.003339,0.003341,0.001032
2,8202,0.976760,0.000005,0.002743,0.002748,0.000984
3,9786,0.975900,0.000002,0.002432,0.002434,0.000956
4,10910,0.974760,0.000002,0.002204,0.002206,0.000939
5,11923,0.973980,0.000002,0.002066,0.002068,0.000926
6,12728,0.973680,0.000002,0.002011,0.002013,0.000922
7,13424,0.973740,0.000002,0.001963,0.001965,0.000931
8,14015,0.973700,0.000002,0.001927,0.001928,0.000902
9,14551,0.973570,0.000002,0.001836,0.001838,0.000895
10,14992,0.973340,0.000002,0.001855,0.001857,0.000895
11,15379,0.973110,0.000002,0.001829,0.001831,0.000899
12,15789,0.973210,0.000002,0.001817,0.001818,0.000903
13,16140,0.973030,0.000002,0.001790,0.001792,0.000904
14,16471,0.972850,0.000002,0.001794,0.001795,0.000905
15,16780,0.972900,0.000002,0.001811,0.001812,0.000915
16,17010,0.972960,0.000002,0.001810,0.001812,0.000915
17,17292,0.972970,0.000002,0.001811,0.001813,0.000917
18,17536,0.973100,0.000002,0.001795,0.001796,0.000926
19,17790,0.973000,0.000002,0.001822,0.001824,0.000919
20,17992,0.973200,0.000002,0.001810,0.001812,0.000921
21,18188,0.973430,0.000002,0.001804,0.001805,0.000927
22,18408,0.973550,0.000002,0.001820,0.001822,0.000921
23,18617,0.973730,0.000002,0.001802,0.001804,0.000922
24,18829,0.973660,0.000002,0.001823,0.001825,0.000920
25,19015,0.973710,0.000002,0.001776,0.001778,0.000922
26,19249,0.973580,0.000002,0.001807,0.001808,0.000925
27,19415,0.973640,0.000002,0.001778,0.001779,0.000920
28,19610,0.973600,0.000002,0.001792,0.001794,0.000916
29,19743,0.973580,0.000002,0.001791,0.001793,0.000918
30,19860,0.973430,0.000002,0.001759,0.001761,0.000907
31,20057,0.973580,0.000002,0.001772,0.001774,0.000912
32,20198,0.973480,0.000002,0.001762,0.001764,0.000912
33,20357,0.973170,0.000002,0.001771,0.001773,0.000920
34,20489,0.973440,0.000002,0.001780,0.001782,0.000915
35,20641,0.973240,0.000002,0.001767,0.001769,0.000914
36,20734,0.973300,0.000002,0.001784,0.001786,0.000917
37,20888,0.973420,0.000002,0.001803,0.001804,0.000914
38,21005,0.973440,0.000002,0.001820,0.001822,0.000921
39,21094,0.973470,0.000002,0.001786,0.001788,0.000923
40,21184,0.973540,0.000002,0.001768,0.001770,0.000927
41,21304,0.973440,0.000002,0.001816,0.001818,0.000927
42,21415,0.973640,0.000002,0.001791,0.001793,0.000927
43,21501,0.973710,0.000002,0.001773,0.001774,0.000928
44,21616,0.973630,0.000002,0.001767,0.001769,0.000925
45,21767,0.973630,0.000002,0.001805,0.001807,0.000924
46,21926,0.973640,0.000002,0.001797,0.001798,0.000926
47,22042,0.973870,0.000007,0.001805,0.001812,0.000925
48,22162,0.973600,0.000002,0.001823,0.001825,0.000925
49,22261,0.973570,0.000002,0.001779,0.001781,0.000907
50,22380,0.973450,0.000002,0.001765,0.001767,0.000917
51,22500,0.973330,0.000002,0.001762,0.001764,0.000903
52,22614,0.973420,0.000002,0.001761,0.001763,0.000911
53,22712,0.973310,0.000002,0.001773,0.001775,0.000908
54,22807,0.973310,0.000002,0.001743,0.001744,0.000907
55,22925,0.973520,0.000002,0.001729,0.001730,0.000906
56,23036,0.973520,0.000002,0.001732,0.001734,0.000907
57,23163,0.973500,0.000002,0.001744,0.001746,0.000912
58,23264,0.973740,0.000002,0.001748,0.001750,0.000912
59,23332,0.973970,0.000002,0.001727,0.001729,0.000912
60,23428,0.973610,0.000002,0.001731,0.001733,0.000909
61,23534,0.973600,0.000001,0.001717,0.001719,0.000912
62,23652,0.973710,0.000002,0.001749,0.001751,0.000918
63,23763,0.973670,0.000002,0.001768,0.001769,0.000914
64,23862,0.973630,0.000002,0.001757,0.001759,0.000915
65,23987,0.973610,0.000002,0.001755,0.001756,0.000919
66,24099,0.973640,0.000002,0.001770,0.001771,0.000920
67,24171,0.973650,0.000002,0.001757,0.001759,0.000922
68,24288,0.973670,0.000002,0.001754,0.001756,0.000916
69,24382,0.974020,0.000002,0.001753,0.001754,0.000911
70,24517,0.974010,0.000002,0.001737,0.001739,0.000908
71,24587,0.973870,0.000002,0.001754,0.001756,0.000915
72,24652,0.973790,0.000002,0.001730,0.001732,0.000908
73,24722,0.973750,0.000002,0.001764,0.001765,0.000914
74,24822,0.974060,0.000002,0.001745,0.001746,0.000917
75,24964,0.974080,0.000002,0.001762,0.001764,0.000911
76,25025,0.973890,0.000002,0.001760,0.001761,0.000913
77,25132,0.973730,0.000002,0.001739,0.001741,0.000919
78,25220,0.973910,0.000002,0.001758,0.001759,0.000919
79,25309,0.973920,0.000002,0.001775,0.001776,0.000919
80,25391,0.973980,0.000002,0.001739,0.001740,0.000923
81,25505,0.973740,0.000002,0.001741,0.001742,0.000912
82,25643,0.973610,0.000002,0.001749,0.001751,0.000916
83,25743,0.973660,0.000002,0.001733,0.001735,0.000914
84,25840,0.973410,0.000002,0.001753,0.001754,0.000912
85,25965,0.973600,0.000002,0.001734,0.001735,0.000911
86,26060,0.973510,0.000002,0.001751,0.001752,0.000911
87,26160,0.973430,0.000002,0.001740,0.001742,0.000913
88,26262,0.973220,0.000002,0.001753,0.001755,0.000908
89,26365,0.973110,0.000002,0.001749,0.001751,0.000912
90,26431,0.972930,0.000002,0.001744,0.001745,0.000908
91,26576,0.973030,0.000002,0.001741,0.001742,0.000917
92,26676,0.972960,0.000002,0.001731,0.001733,0.000911
93,26766,0.972700,0.000002,0.001754,0.001755,0.000916
94,26820,0.972750,0.000002,0.001731,0.001733,0.000916
95,26893,0.972800,0.000002,0.001727,0.001728,0.000910
