iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,2656,0.862000,0.000001,0.000223,0.000224,0.000194
2,2842,0.866000,0.000002,0.000215,0.000216,0.000117
3,2984,0.862500,0.000002,0.000210,0.000212,0.000118
4,3074,0.860500,0.000001,0.000214,0.000215,0.000127
5,3156,0.860000,0.000001,0.000215,0.000217,0.000128
6,3248,0.862500,0.000001,0.000220,0.000221,0.000128
7,3302,0.859500,0.000001,0.000218,0.000220,0.000136
8,3324,0.857000,0.000001,0.000220,0.000221,0.000133
9,3375,0.856000,0.000001,0.000224,0.000225,0.000133
10,3402,0.854500,0.000002,0.000225,0.000226,0.000137
11,3425,0.861000,0.000001,0.000225,0.000227,0.000137
12,3437,0.861500,0.000002,0.000227,0.000229,0.000138
13,3456,0.863500,0.000001,0.000230,0.000231,0.000154
14,3472,0.860000,0.000001,0.000228,0.000230,0.000144
15,3483,0.859500,0.000001,0.000228,0.000230,0.000146
16,3477,0.860000,0.000001,0.000231,0.000232,0.000146
17,3494,0.863000,0.000002,0.000231,0.000232,0.000151
18,3496,0.858500,0.000002,0.000228,0.000230,0.000149
19,3501,0.859000,0.000001,0.000232,0.000233,0.000150
20,3502,0.859500,0.000002,0.000231,0.000233,0.000154
21,3504,0.860500,0.000001,0.000232,0.000234,0.000149
22,3502,0.859500,0.000002,0.000233,0.000234,0.000152
23,3487,0.859000,0.000002,0.000234,0.000235,0.000155
24,3486,0.860000,0.000002,0.000232,0.000233,0.000149
25,3481,0.858000,0.000001,0.000232,0.000234,0.000146
26,3471,0.859000,0.000001,0.000234,0.000235,0.000152
27,3464,0.860000,0.000001,0.000235,0.000236,0.000154
28,3458,0.858000,0.000002,0.000234,0.000236,0.000152
29,3455,0.859000,0.000002,0.000237,0.000238,0.000163
30,3448,0.859500,0.000002,0.000235,0.000236,0.000154
31,3427,0.860000,0.000001,0.000237,0.000238,0.000153
32,3396,0.858000,0.000002,0.000235,0.000236,0.000156
33,3380,0.851500,0.000002,0.000235,0.000237,0.000157
34,3373,0.856000,0.000002,0.000235,0.000236,0.000152
35,3368,0.857000,0.000002,0.000237,0.000238,0.000162
36,3355,0.854500,0.000002,0.000234,0.000236,0.000157
37,3332,0.854500,0.000002,0.000234,0.000235,0.000157
38,3315,0.852500,0.000002,0.000233,0.000234,0.000152
39,3311,0.851000,0.000002,0.000234,0.000236,0.000154
40,3302,0.856000,0.000002,0.000236,0.000237,0.000156
41,3311,0.857500,0.000002,0.000237,0.000239,0.000157
42,3302,0.858000,0.000002,0.000237,0.000239,0.000152
43,3278,0.856500,0.000002,0.000237,0.000238,0.000155
44,3273,0.857500,0.000002,0.000237,0.000238,0.000154
45,3265,0.854500,0.000001,0.000237,0.000238,0.000156
46,3254,0.852000,0.000002,0.000237,0.000238,0.000153
47,3241,0.848000,0.000002,0.000237,0.000238,0.000161
48,3234,0.845500,0.000002,0.000237,0.000238,0.000161
49,3233,0.844500,0.000002,0.000236,0.000238,0.000152
50,3209,0.843000,0.000002,0.000237,0.000238,0.000156
51,3185,0.842500,0.000002,0.000236,0.000238,0.000155
52,3190,0.844500,0.000002,0.000238,0.000239,0.000156
53,3189,0.843000,0.000001,0.000236,0.000238,0.000151
54,3182,0.842000,0.000002,0.000237,0.000238,0.000161
55,3152,0.843000,0.000002,0.000236,0.000238,0.000153
56,3127,0.842500,0.000001,0.000237,0.000238,0.000154
57,3112,0.844000,0.000002,0.000236,0.000237,0.000153
58,3091,0.843000,0.000001,0.000236,0.000238,0.000154
59,3076,0.842000,0.000001,0.000235,0.000237,0.000155
60,3065,0.844000,0.000002,0.000236,0.000238,0.000158
61,3024,0.844500,0.000002,0.000237,0.000238,0.000160
62,2989,0.847500,0.000002,0.000236,0.000237,0.000160
63,2982,0.844500,0.000001,0.000236,0.000237,0.000154
64,2965,0.844500,0.000002,0.000236,0.000238,0.000158
65,2950,0.842500,0.000001,0.000237,0.000238,0.000156
66,2938,0.842500,0.000002,0.000236,0.000238,0.000154
67,2926,0.839500,0.000002,0.000236,0.000237,0.000157
68,2895,0.841500,0.000002,0.000236,0.000237,0.000162
69,2860,0.841000,0.000002,0.000235,0.000237,0.000160
70,2845,0.840500,0.000002,0.000235,0.000237,0.000160
71,2833,0.842500,0.000002,0.000235,0.000237,0.000150
72,2804,0.844000,0.000002,0.000235,0.000237,0.000154
73,2782,0.847500,0.000002,0.000235,0.000237,0.000156
74,2763,0.846500,0.000002,0.000234,0.000235,0.000155
75,2714,0.844500,0.000002,0.000234,0.000236,0.000156
76,2709,0.840500,0.000002,0.000234,0.000236,0.000153
77,2689,0.841500,0.000002,0.000234,0.000236,0.000153
