iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,5988,0.860500,0.000002,0.000338,0.000339,0.000123
2,8210,0.854500,0.000002,0.000265,0.000267,0.000103
3,10020,0.846500,0.000002,0.000244,0.000245,0.000100
4,11417,0.844500,0.000002,0.000233,0.000234,0.000096
5,12673,0.841000,0.000002,0.000245,0.000247,0.000099
6,13893,0.836500,0.000002,0.000236,0.000238,0.000100
7,14859,0.836000,0.000002,0.000232,0.000234,0.000100
8,15769,0.830500,0.000002,0.000226,0.000228,0.000096
9,16624,0.828500,0.000001,0.000221,0.000223,0.000095
10,17337,0.825000,0.000001,0.000221,0.000222,0.000097
11,18038,0.827000,0.000001,0.000219,0.000220,0.000096
12,18698,0.826000,0.000002,0.000217,0.000218,0.000094
13,19414,0.827500,0.000002,0.000217,0.000218,0.000092
14,19944,0.824000,0.000002,0.000216,0.000218,0.000098
15,20587,0.822500,0.000002,0.000217,0.000218,0.000096
16,21100,0.823500,0.000002,0.000221,0.000222,0.000107
17,21594,0.824500,0.000002,0.000224,0.000225,0.000101
18,22109,0.823500,0.000002,0.000222,0.000223,0.000098
19,22663,0.825000,0.000001,0.000221,0.000223,0.000100
20,23188,0.823000,0.000001,0.000222,0.000223,0.000102
21,23550,0.822000,0.000001,0.000223,0.000225,0.000099
22,23998,0.823500,0.000001,0.000224,0.000225,0.000096
23,24436,0.821000,0.000001,0.000223,0.000225,0.000098
24,24842,0.819500,0.000002,0.000226,0.000228,0.000098
25,25291,0.817000,0.000002,0.000222,0.000224,0.000097
26,25703,0.817500,0.000002,0.000221,0.000223,0.000101
27,26093,0.818000,0.000002,0.000221,0.000223,0.000095
28,26426,0.816000,0.000002,0.000221,0.000223,0.000098
29,26768,0.816500,0.000001,0.000221,0.000223,0.000103
30,27150,0.816500,0.000001,0.000220,0.000222,0.000093
31,27533,0.814500,0.000002,0.000223,0.000224,0.000099
32,27859,0.817500,0.000002,0.000222,0.000224,0.000096
33,28198,0.813000,0.000002,0.000221,0.000222,0.000098
34,28507,0.812500,0.000002,0.000221,0.000223,0.000097
35,28936,0.811500,0.000002,0.000221,0.000223,0.000095
36,29323,0.812500,0.000002,0.000224,0.000225,0.000098
37,29638,0.816500,0.000002,0.000224,0.000226,0.000094
38,29999,0.817000,0.000002,0.000223,0.000224,0.000098
39,30358,0.814500,0.000002,0.000228,0.000230,0.000103
40,30665,0.808500,0.000002,0.000226,0.000228,0.000104
41,31038,0.806500,0.000002,0.000226,0.000227,0.000098
42,31363,0.806000,0.000002,0.000227,0.000229,0.000099
43,31711,0.806500,0.000002,0.000229,0.000231,0.000098
44,32075,0.809500,0.000002,0.000228,0.000230,0.000096
45,32354,0.807000,0.000002,0.000230,0.000231,0.000099
46,32707,0.805000,0.000002,0.000229,0.000231,0.000098
47,33056,0.801500,0.000002,0.000229,0.000230,0.000097
48,33347,0.803000,0.000002,0.000229,0.000230,0.000099
49,33666,0.802000,0.000002,0.000227,0.000229,0.000098
50,33937,0.801500,0.000002,0.000231,0.000232,0.000109
51,34161,0.799500,0.000001,0.000230,0.000232,0.000103
52,34498,0.794000,0.000002,0.000232,0.000234,0.000102
53,34820,0.791500,0.000002,0.000227,0.000229,0.000103
54,35054,0.791000,0.000002,0.000228,0.000230,0.000102
55,35291,0.795000,0.000001,0.000230,0.000231,0.000100
56,35532,0.796500,0.000002,0.000228,0.000230,0.000097
57,35812,0.799000,0.000002,0.000235,0.000236,0.000107
58,36000,0.795000,0.000002,0.000234,0.000236,0.000102
59,36171,0.794500,0.000002,0.000234,0.000236,0.000103
60,36452,0.795500,0.000002,0.000235,0.000236,0.000104
61,36663,0.796000,0.000002,0.000236,0.000237,0.000108
62,36818,0.801000,0.000002,0.000235,0.000236,0.000103
63,37064,0.796500,0.000002,0.000237,0.000238,0.000106
64,37286,0.798500,0.000001,0.000237,0.000238,0.000105
65,37438,0.798000,0.000002,0.000237,0.000238,0.000104
66,37651,0.798000,0.000002,0.000238,0.000240,0.000103
67,37822,0.796500,0.000002,0.000237,0.000238,0.000109
68,37986,0.802000,0.000002,0.000238,0.000240,0.000108
69,38174,0.805500,0.000002,0.000236,0.000238,0.000115
70,38349,0.806000,0.000002,0.000238,0.000240,0.000107
71,38509,0.809500,0.000002,0.000241,0.000243,0.000107
72,38733,0.808500,0.000002,0.000241,0.000243,0.000107
73,38913,0.808000,0.000002,0.000238,0.000240,0.000106
74,39073,0.807500,0.000002,0.000238,0.000239,0.000105
75,39143,0.806500,0.000002,0.000238,0.000240,0.000106
76,39244,0.804000,0.000002,0.000237,0.000238,0.000110
77,39433,0.802000,0.000002,0.000238,0.000239,0.000107
78,39455,0.803500,0.000002,0.000237,0.000238,0.000110
79,39598,0.802000,0.000002,0.000238,0.000239,0.000106
80,39685,0.805000,0.000002,0.000236,0.000238,0.000106
81,39849,0.804500,0.000002,0.000239,0.000241,0.000108
82,39929,0.806500,0.000002,0.000239,0.000241,0.000106
83,40025,0.802000,0.000002,0.000240,0.000242,0.000107
84,40146,0.801000,0.000002,0.000239,0.000240,0.000109
85,40210,0.804500,0.000002,0.000239,0.000241,0.000104
86,40265,0.805500,0.000002,0.000235,0.000236,0.000103
87,40279,0.803000,0.000002,0.000235,0.000237,0.000105
88,40286,0.803000,0.000002,0.000234,0.000236,0.000104
89,40220,0.801000,0.000002,0.000229,0.000230,0.000099
90,40183,0.806500,0.000002,0.000223,0.000225,0.000102
91,40162,0.806000,0.000002,0.000225,0.000227,0.000098
92,40134,0.804500,0.000002,0.000225,0.000226,0.000106
93,40178,0.800500,0.000002,0.000223,0.000225,0.000101
94,40150,0.804500,0.000001,0.000223,0.000225,0.000098
95,40141,0.802000,0.000002,0.000225,0.000226,0.000099
96,40098,0.803500,0.000002,0.000226,0.000228,0.000099
97,40037,0.808500,0.000001,0.000225,0.000226,0.000103
98,39954,0.809000,0.000001,0.000225,0.000226,0.000100
99,39992,0.809000,0.000001,0.000225,0.000226,0.000100
100,39876,0.808500,0.000002,0.000226,0.000227,0.000099
