iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,2705,0.861000,0.000001,0.000240,0.000242,0.000246
2,2921,0.865000,0.000002,0.000276,0.000278,0.000132
3,3127,0.863500,0.000002,0.000271,0.000273,0.000132
4,3254,0.861500,0.000002,0.000266,0.000268,0.000131
5,3373,0.861500,0.000001,0.000258,0.000259,0.000130
6,3515,0.862000,0.000002,0.000259,0.000261,0.000136
7,3622,0.861500,0.000002,0.000263,0.000265,0.000136
8,3695,0.861500,0.000002,0.000263,0.000265,0.000133
9,3764,0.861000,0.000002,0.000275,0.000277,0.000149
10,3819,0.860500,0.000002,0.000275,0.000277,0.000142
11,3863,0.865000,0.000002,0.000271,0.000273,0.000148
12,3898,0.866500,0.000002,0.000275,0.000277,0.000146
13,3938,0.867500,0.000001,0.000280,0.000281,0.000149
14,3976,0.864500,0.000001,0.000277,0.000279,0.000150
15,4017,0.863500,0.000002,0.000278,0.000280,0.000147
16,4036,0.864000,0.000002,0.000277,0.000278,0.000151
17,4068,0.862500,0.000001,0.000279,0.000280,0.000151
18,4087,0.858000,0.000002,0.000281,0.000282,0.000154
19,4111,0.860000,0.000001,0.000275,0.000276,0.000154
20,4140,0.860500,0.000002,0.000271,0.000272,0.000152
21,4143,0.860500,0.000001,0.000272,0.000273,0.000151
22,4148,0.859500,0.000002,0.000272,0.000273,0.000152
23,4154,0.857000,0.000001,0.000274,0.000275,0.000157
24,4178,0.860000,0.000001,0.000272,0.000273,0.000154
25,4188,0.862000,0.000001,0.000271,0.000273,0.000159
26,4196,0.858000,0.000002,0.000273,0.000275,0.000150
27,4220,0.860500,0.000002,0.000278,0.000279,0.000155
28,4224,0.860500,0.000002,0.000276,0.000277,0.000148
29,4219,0.857500,0.000002,0.000277,0.000279,0.000155
30,4239,0.856500,0.000002,0.000281,0.000282,0.000163
31,4231,0.859000,0.000002,0.000279,0.000280,0.000155
32,4231,0.860000,0.000002,0.000281,0.000282,0.000156
33,4242,0.860000,0.000002,0.000282,0.000283,0.000160
34,4236,0.859500,0.000001,0.000282,0.000284,0.000163
35,4257,0.856500,0.000002,0.000281,0.000283,0.000160
36,4270,0.856500,0.000002,0.000283,0.000285,0.000162
37,4269,0.855000,0.000001,0.000280,0.000281,0.000154
38,4282,0.855000,0.000001,0.000280,0.000281,0.000154
39,4268,0.855500,0.000001,0.000283,0.000285,0.000158
40,4265,0.860000,0.000002,0.000302,0.000281,0.000176
41,4289,0.860000,0.000001,0.000299,0.000284,0.000174
42,4293,0.859000,0.000001,0.000301,0.000285,0.000170
43,4277,0.856000,0.000002,0.000304,0.000282,0.000176
44,4282,0.853500,0.000001,0.000301,0.000283,0.000194
45,4277,0.854000,0.000001,0.000304,0.000286,0.000195
46,4266,0.851500,0.000002,0.000321,0.000281,0.000194
47,4270,0.854000,0.000002,0.000323,0.000282,0.000201
48,4264,0.852000,0.000002,0.000318,0.000284,0.000196
49,4251,0.850500,0.000002,0.000299,0.000285,0.000167
50,4223,0.846500,0.000002,0.000284,0.000286,0.000176
51,4217,0.840000,0.000002,0.000283,0.000285,0.000171
52,4219,0.844000,0.000002,0.000292,0.000293,0.000177
53,4219,0.848000,0.000001,0.000288,0.000290,0.000169
54,4219,0.850500,0.000002,0.000289,0.000291,0.000169
55,4203,0.850000,0.000001,0.000290,0.000291,0.000173
56,4190,0.848000,0.000002,0.000295,0.000297,0.000179
57,4186,0.848500,0.000002,0.000295,0.000296,0.000172
58,4192,0.847500,0.000002,0.000299,0.000301,0.000177
59,4186,0.851000,0.000002,0.000292,0.000293,0.000206
60,4171,0.850500,0.000001,0.000290,0.000291,0.000169
61,4141,0.848500,0.000002,0.000285,0.000287,0.000177
62,4111,0.848500,0.000001,0.000287,0.000288,0.000176
63,4093,0.846500,0.000002,0.000297,0.000299,0.000184
64,4081,0.849000,0.000001,0.000298,0.000300,0.000183
65,4074,0.850000,0.000001,0.000298,0.000300,0.000182
66,4068,0.849500,0.000002,0.000302,0.000303,0.000178
67,4073,0.850500,0.000001,0.000293,0.000294,0.000173
68,4045,0.847500,0.000001,0.000295,0.000296,0.000170
69,4023,0.847000,0.000002,0.000291,0.000293,0.000183
70,4017,0.848500,0.000002,0.000287,0.000289,0.000182
71,4006,0.847500,0.000001,0.000288,0.000289,0.000180
72,3987,0.852000,0.000001,0.000284,0.000285,0.000178
73,3965,0.855500,0.000001,0.000275,0.000276,0.000173
74,3938,0.853000,0.000002,0.000273,0.000275,0.000171
75,3898,0.854500,0.000002,0.000276,0.000278,0.000168
76,3893,0.852500,0.000002,0.000277,0.000278,0.000167
77,3868,0.853500,0.000002,0.000275,0.000277,0.000167
78,3852,0.851500,0.000001,0.000275,0.000276,0.000164
79,3825,0.851000,0.000001,0.000271,0.000272,0.000193
80,3805,0.846500,0.000001,0.000272,0.000274,0.000169
81,3777,0.847000,0.000001,0.000270,0.000272,0.000164
82,3768,0.849000,0.000001,0.000272,0.000274,0.000166
83,3758,0.850500,0.000002,0.000272,0.000273,0.000159
84,3760,0.849000,0.000002,0.000270,0.000272,0.000167
85,3728,0.845000,0.000001,0.000273,0.000275,0.000165
86,3731,0.847500,0.000002,0.000273,0.000275,0.000168
87,3699,0.851000,0.000002,0.000272,0.000274,0.000166
88,3686,0.848000,0.000002,0.000271,0.000273,0.000165
89,3622,0.846500,0.000001,0.000272,0.000274,0.000167
90,3585,0.852000,0.000001,0.000272,0.000273,0.000165
91,3557,0.848000,0.000001,0.000273,0.000275,0.000167
92,3521,0.850500,0.000001,0.000276,0.000278,0.000166
93,3489,0.848500,0.000002,0.000278,0.000280,0.000161
94,3466,0.847000,0.000002,0.000278,0.000280,0.000178
95,3430,0.843000,0.000002,0.000278,0.000279,0.000170
96,3406,0.846000,0.000002,0.000278,0.000280,0.000170
97,3359,0.847000,0.000002,0.000280,0.000282,0.000167
98,3317,0.849000,0.000002,0.000280,0.000282,0.000161
99,3293,0.850500,0.000001,0.000276,0.000278,0.000158
100,3277,0.853000,0.000002,0.000300,0.000271,0.000170
