iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,1,0.996818,0.000002,0.000290,0.000292,0.000212
2,1,0.996627,0.000003,0.000338,0.000341,0.000208
3,1,0.996550,0.000003,0.000263,0.000266,0.000210
4,1,0.996505,0.000003,0.000253,0.000256,0.000208
5,1,0.996474,0.000003,0.000227,0.000229,0.000209
6,1,0.996423,0.000003,0.000216,0.000218,0.000209
7,1,0.996312,0.000003,0.000305,0.000308,0.000210
8,1,0.996277,0.000003,0.000291,0.000293,0.000211
9,1,0.996173,0.000003,0.000282,0.000285,0.000211
10,1,0.996138,0.000003,0.000283,0.000286,0.000215
11,1,0.996009,0.000003,0.000252,0.000255,0.000211
12,1,0.995959,0.000003,0.000258,0.000261,0.000213
13,1,0.995917,0.000003,0.000267,0.000269,0.000213
14,1,0.995899,0.000003,0.000253,0.000256,0.000213
15,1,0.995887,0.000003,0.000252,0.000254,0.000213
16,1,0.995890,0.000003,0.000264,0.000267,0.000214
17,1,0.995916,0.000002,0.000264,0.000267,0.000217
18,1,0.995857,0.000003,0.000298,0.000301,0.000215
19,1,0.995813,0.000003,0.000274,0.000276,0.000217
20,1,0.995810,0.000003,0.000172,0.000175,0.000215
21,1,0.995788,0.000003,0.000182,0.000185,0.000215
22,1,0.995795,0.000003,0.000231,0.000234,0.000215
23,1,0.995787,0.000003,0.000272,0.000275,0.000214
24,1,0.995742,0.000003,0.000261,0.000264,0.000216
25,1,0.995734,0.000003,0.000262,0.000265,0.000214
26,1,0.995706,0.000003,0.000255,0.000258,0.000215
27,1,0.995679,0.000003,0.000280,0.000283,0.000216
28,1,0.995651,0.000003,0.000278,0.000280,0.000215
29,1,0.995668,0.000003,0.000257,0.000260,0.000215
30,1,0.995659,0.000003,0.000256,0.000259,0.000215
31,1,0.995674,0.000003,0.000256,0.000258,0.000217
32,1,0.995705,0.000003,0.000247,0.000250,0.000217
33,1,0.995670,0.000003,0.000255,0.000257,0.000216
