iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,1,0.996799,0.000002,0.000349,0.000351,0.000213
2,1,0.996600,0.000003,0.000410,0.000413,0.000207
3,1,0.996550,0.000003,0.000315,0.000317,0.000212
4,1,0.996499,0.000003,0.000303,0.000306,0.000210
5,1,0.996470,0.000003,0.000265,0.000268,0.000209
6,1,0.996405,0.000003,0.000258,0.000261,0.000214
7,1,0.996297,0.000003,0.000380,0.000383,0.000210
8,1,0.996252,0.000003,0.000364,0.000367,0.000216
9,1,0.996179,0.000003,0.000346,0.000349,0.000211
10,1,0.996148,0.000003,0.000349,0.000352,0.000215
11,1,0.996059,0.000003,0.000303,0.000306,0.000212
12,1,0.996039,0.000003,0.000318,0.000321,0.000215
13,1,0.995992,0.000003,0.000337,0.000339,0.000214
14,1,0.995992,0.000003,0.000308,0.000310,0.000214
15,1,0.995988,0.000003,0.000310,0.000313,0.000216
16,1,0.996013,0.000003,0.000333,0.000335,0.000216
17,1,0.996000,0.000003,0.000327,0.000330,0.000215
18,1,0.996014,0.000003,0.000366,0.000369,0.000215
19,1,0.995946,0.000003,0.000343,0.000346,0.000216
20,1,0.995936,0.000003,0.000209,0.000212,0.000216
21,1,0.995900,0.000003,0.000218,0.000220,0.000219
22,1,0.995906,0.000003,0.000288,0.000291,0.000221
23,1,0.995897,0.000003,0.000337,0.000340,0.000215
24,1,0.995902,0.000003,0.000323,0.000325,0.000216
25,1,0.995949,0.000003,0.000324,0.000327,0.000218
26,1,0.995877,0.000003,0.000317,0.000320,0.000216
27,1,0.995882,0.000003,0.000351,0.000353,0.000216
28,1,0.995819,0.000003,0.000351,0.000354,0.000216
29,1,0.995788,0.000003,0.000322,0.000325,0.000217
30,1,0.995775,0.000003,0.000324,0.000326,0.000216
31,1,0.995824,0.000003,0.000320,0.000322,0.000216
32,1,0.995823,0.000003,0.000309,0.000312,0.000217
33,2,0.995824,0.000003,0.000321,0.000323,0.000217
34,2,0.995843,0.000003,0.000308,0.000310,0.000218
35,2,0.995867,0.000003,0.000308,0.000311,0.000217
36,2,0.995879,0.000003,0.000318,0.000321,0.000220
37,2,0.995866,0.000003,0.000331,0.000333,0.000221
38,2,0.995862,0.000003,0.000303,0.000306,0.000220
39,2,0.995858,0.000003,0.000314,0.000317,0.000219
40,2,0.995862,0.000003,0.000367,0.000370,0.000218
41,2,0.995851,0.000003,0.000328,0.000331,0.000225
42,2,0.995839,0.000003,0.000294,0.000297,0.000220
43,1,0.995815,0.000003,0.000286,0.000289,0.000221
44,1,0.995799,0.000003,0.000358,0.000360,0.000219
45,1,0.995784,0.000003,0.000232,0.000235,0.000219
46,1,0.995804,0.000003,0.000325,0.000327,0.000222
47,1,0.995762,0.000003,0.000331,0.000333,0.000220
48,1,0.995752,0.000003,0.000278,0.000281,0.000220
49,1,0.995678,0.000003,0.000346,0.000348,0.000219
50,1,0.995650,0.000003,0.000317,0.000319,0.000220
51,2,0.995674,0.000003,0.000339,0.000341,0.000219
52,2,0.995625,0.000003,0.000358,0.000360,0.000219
53,2,0.995564,0.000003,0.000351,0.000354,0.000220
54,2,0.995557,0.000003,0.000304,0.000307,0.000220
55,2,0.995533,0.000003,0.000309,0.000312,0.000220
56,2,0.995550,0.000003,0.000285,0.000288,0.000221
57,2,0.995563,0.000003,0.000287,0.000290,0.000219
58,2,0.995603,0.000003,0.000301,0.000304,0.000218
59,2,0.995634,0.000003,0.000300,0.000303,0.000218
60,2,0.995620,0.000003,0.000327,0.000329,0.000221
61,3,0.995580,0.000003,0.000282,0.000284,0.000220
62,3,0.995576,0.000003,0.000285,0.000287,0.000221
63,3,0.995559,0.000003,0.000307,0.000309,0.000220
64,3,0.995560,0.000002,0.000309,0.000312,0.000220
65,3,0.995541,0.000003,0.000210,0.000213,0.000221
66,3,0.995539,0.000003,0.000242,0.000245,0.000220
67,3,0.995544,0.000003,0.000291,0.000294,0.000220
68,3,0.995541,0.000003,0.000271,0.000274,0.000220
69,3,0.995498,0.000003,0.000331,0.000333,0.000221
70,3,0.995502,0.000003,0.000339,0.000342,0.000220
71,3,0.995502,0.000003,0.000337,0.000339,0.000220
72,3,0.995520,0.000003,0.000293,0.000296,0.000222
73,3,0.995495,0.000003,0.000345,0.000348,0.000221
74,4,0.995457,0.000003,0.000295,0.000297,0.000220
75,4,0.995453,0.000003,0.000307,0.000310,0.000220
76,4,0.995439,0.000003,0.000286,0.000288,0.000223
77,5,0.995461,0.000003,0.000251,0.000253,0.000222
78,5,0.995487,0.000003,0.000274,0.000277,0.000222
79,7,0.995526,0.000003,0.000288,0.000290,0.000223
80,7,0.995560,0.000003,0.000293,0.000295,0.000222
81,7,0.995577,0.000003,0.000309,0.000312,0.000221
82,6,0.995595,0.000003,0.000269,0.000272,0.000221
83,6,0.995596,0.000003,0.000269,0.000272,0.000224
84,6,0.995568,0.000003,0.000296,0.000298,0.000220
85,6,0.995560,0.000003,0.000318,0.000321,0.000221
86,6,0.995547,0.000003,0.000280,0.000283,0.000221
87,6,0.995505,0.000003,0.000314,0.000316,0.000221
88,6,0.995497,0.000003,0.000304,0.000307,0.000220
89,6,0.995491,0.000003,0.000294,0.000296,0.000221
90,6,0.995470,0.000003,0.000269,0.000271,0.000220
91,6,0.995471,0.000003,0.000274,0.000277,0.000221
92,6,0.995500,0.000003,0.000291,0.000294,0.000222
93,6,0.995519,0.000003,0.000318,0.000321,0.000223
94,6,0.995558,0.000003,0.000332,0.000334,0.000222
95,6,0.995559,0.000003,0.000319,0.000322,0.000223
96,5,0.995569,0.000003,0.000298,0.000300,0.000221
97,5,0.995544,0.000002,0.000320,0.000322,0.000228
