ef,recall,query_time
100,0.905813,0.000057
200,0.970313,0.000101
300,0.986566,0.000143
400,0.992762,0.000184
500,0.995487,0.000223
600,0.997057,0.000261
700,0.997913,0.000297
800,0.998469,0.000334
900,0.998818,0.000369
1000,0.999065,0.000404
1100,0.999223,0.000440
1200,0.999345,0.000475
1300,0.999432,0.000511
1400,0.999516,0.000545
1500,0.999554,0.000576
1600,0.999601,0.000609
1700,0.999601,0.000642
1800,0.999657,0.000673
1900,0.999658,0.000707
2000,0.999690,0.000739
