ef,recall,query_time
100,0.901706,0.000059
200,0.968380,0.000103
300,0.985890,0.000146
400,0.992553,0.000189
500,0.995523,0.000227
600,0.997133,0.000266
700,0.998047,0.000304
800,0.998618,0.000341
900,0.998934,0.000376
1000,0.999207,0.000412
1100,0.999373,0.000448
1200,0.999487,0.000485
1300,0.999566,0.000518
1400,0.999630,0.000553
1500,0.999678,0.000588
1600,0.999693,0.000623
1700,0.999740,0.000653
1800,0.999752,0.000685
1900,0.999777,0.000717
2000,0.999812,0.000749
