iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,6,0.993230,0.000001,0.000058,0.000059,0.000062
2,7,0.992716,0.000001,0.000054,0.000055,0.000059
3,7,0.992310,0.000001,0.000054,0.000055,0.000058
4,9,0.992126,0.000001,0.000053,0.000054,0.000059
5,11,0.991955,0.000001,0.000053,0.000054,0.000058
6,10,0.991713,0.000001,0.000052,0.000054,0.000058
7,9,0.991480,0.000001,0.000053,0.000054,0.000059
8,7,0.991362,0.000001,0.000053,0.000054,0.000058
9,8,0.991347,0.000001,0.000053,0.000054,0.000058
10,6,0.991423,0.000001,0.000054,0.000055,0.000059
