iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,0,0.996572,0.000001,0.000058,0.000059,0.000089
2,0,0.996267,0.000012,0.000055,0.000067,0.000084
3,0,0.996028,0.000002,0.000049,0.000051,0.000077
4,1,0.995816,0.000002,0.000049,0.000050,0.000076
5,1,0.995665,0.000002,0.000048,0.000050,0.000081
6,1,0.995497,0.000002,0.000047,0.000049,0.000078
7,1,0.995296,0.000002,0.000047,0.000049,0.000078
8,1,0.995173,0.000002,0.000047,0.000049,0.000078
9,1,0.995063,0.000002,0.000047,0.000048,0.000078
10,2,0.994953,0.000002,0.000048,0.000049,0.000090
11,3,0.994864,0.000002,0.000050,0.000052,0.000087
12,3,0.994773,0.000009,0.000050,0.000059,0.000087
13,3,0.994709,0.000002,0.000050,0.000052,0.000087
14,3,0.994622,0.000002,0.000050,0.000051,0.000087
15,4,0.994533,0.000002,0.000050,0.000052,0.000088
16,4,0.994476,0.000004,0.000052,0.000056,0.000089
17,5,0.994415,0.000002,0.000051,0.000053,0.000089
18,4,0.994355,0.000002,0.000052,0.000053,0.000089
19,5,0.994287,0.000002,0.000051,0.000053,0.000089
20,5,0.994247,0.000002,0.000051,0.000053,0.000089
21,5,0.994212,0.000002,0.000051,0.000053,0.000089
22,5,0.994197,0.000002,0.000051,0.000053,0.000089
23,5,0.994149,0.000002,0.000051,0.000053,0.000089
24,5,0.994140,0.000002,0.000051,0.000053,0.000089
25,5,0.994138,0.000005,0.000051,0.000056,0.000089
26,5,0.994072,0.000002,0.000051,0.000053,0.000089
27,5,0.994023,0.000002,0.000052,0.000053,0.000089
28,5,0.993981,0.000002,0.000051,0.000053,0.000089
29,6,0.993955,0.000002,0.000052,0.000054,0.000088
30,6,0.993933,0.000002,0.000048,0.000050,0.000083
31,6,0.993901,0.000002,0.000048,0.000050,0.000084
32,6,0.993872,0.000002,0.000048,0.000050,0.000084
33,6,0.993857,0.000002,0.000048,0.000050,0.000083
34,6,0.993801,0.000002,0.000048,0.000050,0.000084
35,5,0.993759,0.000002,0.000048,0.000050,0.000084
36,5,0.993764,0.000002,0.000048,0.000050,0.000084
37,5,0.993711,0.000002,0.000048,0.000050,0.000084
38,5,0.993666,0.000002,0.000048,0.000050,0.000083
39,5,0.993619,0.000002,0.000048,0.000050,0.000084
40,5,0.993612,0.000002,0.000048,0.000050,0.000084
41,5,0.993578,0.000002,0.000048,0.000049,0.000084
42,6,0.993556,0.000002,0.000048,0.000050,0.000083
43,6,0.993495,0.000002,0.000048,0.000050,0.000084
44,6,0.993430,0.000002,0.000049,0.000050,0.000083
45,6,0.993411,0.000003,0.000044,0.000047,0.000075
46,6,0.993413,0.000002,0.000044,0.000046,0.000074
47,6,0.993357,0.000002,0.000044,0.000046,0.000074
48,7,0.993313,0.000002,0.000044,0.000046,0.000074
49,7,0.993316,0.000002,0.000044,0.000045,0.000074
50,6,0.993290,0.000002,0.000044,0.000045,0.000074
51,7,0.993263,0.000002,0.000044,0.000045,0.000074
52,6,0.993185,0.000002,0.000043,0.000045,0.000074
53,6,0.993176,0.000002,0.000043,0.000045,0.000074
54,6,0.993148,0.000002,0.000044,0.000045,0.000074
55,8,0.993100,0.000002,0.000044,0.000046,0.000074
56,9,0.993065,0.000002,0.000044,0.000046,0.000074
57,9,0.993071,0.000002,0.000044,0.000046,0.000074
58,9,0.993058,0.000002,0.000044,0.000046,0.000074
59,9,0.993027,0.000002,0.000044,0.000045,0.000074
60,9,0.993012,0.000002,0.000044,0.000045,0.000074
61,9,0.992956,0.000002,0.000044,0.000045,0.000074
62,9,0.992988,0.000002,0.000044,0.000045,0.000074
63,9,0.992966,0.000002,0.000044,0.000046,0.000074
64,9,0.993004,0.000002,0.000043,0.000045,0.000074
65,9,0.993046,0.000002,0.000044,0.000045,0.000074
66,9,0.992990,0.000002,0.000043,0.000045,0.000074
67,9,0.992993,0.000002,0.000043,0.000045,0.000074
68,9,0.992938,0.000002,0.000044,0.000046,0.000076
69,9,0.992912,0.000002,0.000043,0.000045,0.000073
70,9,0.992876,0.000002,0.000043,0.000045,0.000074
71,9,0.992834,0.000002,0.000043,0.000045,0.000074
72,9,0.992816,0.000002,0.000043,0.000045,0.000073
73,8,0.992839,0.000002,0.000043,0.000045,0.000073
74,9,0.992794,0.000002,0.000043,0.000045,0.000073
75,9,0.992780,0.000002,0.000043,0.000045,0.000073
76,9,0.992782,0.000002,0.000043,0.000045,0.000073
77,9,0.992793,0.000002,0.000043,0.000045,0.000073
78,10,0.992790,0.000002,0.000043,0.000045,0.000073
79,10,0.992787,0.000002,0.000043,0.000045,0.000073
80,9,0.992758,0.000002,0.000043,0.000045,0.000073
81,9,0.992770,0.000002,0.000044,0.000045,0.000073
82,10,0.992729,0.000002,0.000043,0.000045,0.000073
83,9,0.992719,0.000002,0.000043,0.000045,0.000073
84,9,0.992698,0.000002,0.000043,0.000045,0.000073
85,11,0.992699,0.000002,0.000043,0.000045,0.000073
86,11,0.992664,0.000002,0.000043,0.000045,0.000073
87,10,0.992630,0.000002,0.000043,0.000045,0.000073
88,10,0.992656,0.000002,0.000043,0.000045,0.000073
89,10,0.992628,0.000002,0.000043,0.000045,0.000073
90,10,0.992700,0.000002,0.000043,0.000044,0.000073
91,10,0.992642,0.000002,0.000043,0.000045,0.000073
92,9,0.992641,0.000002,0.000043,0.000045,0.000073
93,9,0.992630,0.000002,0.000043,0.000045,0.000073
94,10,0.992583,0.000002,0.000043,0.000045,0.000073
95,10,0.992577,0.000002,0.000043,0.000045,0.000073
96,10,0.992533,0.000002,0.000043,0.000045,0.000072
97,10,0.992557,0.000002,0.000043,0.000045,0.000072
98,10,0.992560,0.000005,0.000043,0.000048,0.000073
99,11,0.992548,0.000002,0.000043,0.000045,0.000073
100,11,0.992511,0.000002,0.000043,0.000045,0.000073
101,11,0.992496,0.000003,0.000044,0.000047,0.000072
102,11,0.992507,0.000002,0.000043,0.000045,0.000072
