ef,recall,query_time
100,0.876423,0.000052
200,0.954831,0.000092
300,0.977793,0.000128
400,0.987125,0.000164
500,0.991780,0.000199
600,0.994373,0.000234
700,0.995988,0.000268
800,0.996998,0.000301
900,0.997651,0.000333
1000,0.998150,0.000364
1100,0.998515,0.000397
1200,0.998775,0.000430
1300,0.998939,0.000465
1400,0.999105,0.000493
1500,0.999250,0.000523
1600,0.999344,0.000555
1700,0.999437,0.000587
1800,0.999480,0.000615
1900,0.999519,0.000640
2000,0.999556,0.000668
