iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,5975,0.860000,0.000001,0.000369,0.000371,0.000170
2,8198,0.854000,0.000002,0.000290,0.000292,0.000111
3,10007,0.845500,0.000001,0.000262,0.000264,0.000124
4,11411,0.844000,0.000002,0.000252,0.000254,0.000105
5,12666,0.840500,0.000001,0.000243,0.000244,0.000131
6,13877,0.835500,0.000001,0.000236,0.000237,0.000112
7,14840,0.835500,0.000002,0.000235,0.000236,0.000104
8,15742,0.829500,0.000001,0.000232,0.000233,0.000158
9,16598,0.827500,0.000001,0.000234,0.000235,0.000138
10,17297,0.824000,0.000001,0.000235,0.000236,0.000123
11,18008,0.826500,0.000001,0.000237,0.000238,0.000117
12,18642,0.826500,0.000001,0.000230,0.000231,0.000158
13,19375,0.828500,0.000001,0.000230,0.000232,0.000105
14,19909,0.824000,0.000001,0.000229,0.000230,0.000146
15,20544,0.823500,0.000001,0.000224,0.000225,0.000158
16,21060,0.822500,0.000001,0.000233,0.000234,0.000122
17,21559,0.823500,0.000002,0.000233,0.000234,0.000108
18,22095,0.823500,0.000001,0.000232,0.000233,0.000181
19,22640,0.825000,0.000001,0.000232,0.000233,0.000103
20,23176,0.823000,0.000001,0.000229,0.000230,0.000105
21,23545,0.822000,0.000001,0.000228,0.000229,0.000109
22,23997,0.823000,0.000001,0.000228,0.000229,0.000127
23,24436,0.821500,0.000001,0.000225,0.000227,0.000140
24,24834,0.819000,0.000001,0.000227,0.000228,0.000150
25,25263,0.819000,0.000001,0.000227,0.000228,0.000165
26,25656,0.819000,0.000001,0.000224,0.000225,0.000147
27,26056,0.819500,0.000002,0.000227,0.000229,0.000106
28,26419,0.816000,0.000001,0.000227,0.000228,0.000097
29,26760,0.816000,0.000001,0.000234,0.000235,0.000121
30,27163,0.816500,0.000002,0.000229,0.000231,0.000127
31,27526,0.815500,0.000002,0.000232,0.000234,0.000131
32,27864,0.818500,0.000001,0.000234,0.000236,0.000109
33,28202,0.815000,0.000001,0.000235,0.000236,0.000136
34,28519,0.812000,0.000001,0.000236,0.000238,0.000128
35,28974,0.811000,0.000001,0.000233,0.000234,0.000153
36,29387,0.810500,0.000001,0.000233,0.000234,0.000121
37,29717,0.816000,0.000002,0.000240,0.000242,0.000127
38,30056,0.815000,0.000002,0.000238,0.000240,0.000165
39,30425,0.813500,0.000001,0.000234,0.000236,0.000116
40,30730,0.807500,0.000002,0.000238,0.000239,0.000169
41,31081,0.804000,0.000001,0.000237,0.000238,0.000111
42,31449,0.804000,0.000002,0.000235,0.000236,0.000131
43,31795,0.804000,0.000001,0.000231,0.000232,0.000226
44,32104,0.808500,0.000001,0.000230,0.000231,0.000126
45,32394,0.807000,0.000001,0.000232,0.000233,0.000107
46,32768,0.805500,0.000001,0.000234,0.000235,0.000165
47,33135,0.802000,0.000001,0.000230,0.000231,0.000126
48,33432,0.804500,0.000001,0.000229,0.000230,0.000116
49,33717,0.804000,0.000001,0.000238,0.000240,0.000137
50,34002,0.802000,0.000002,0.000245,0.000247,0.000118
51,34255,0.799500,0.000001,0.000241,0.000242,0.000131
52,34619,0.795500,0.000001,0.000242,0.000244,0.000127
53,34938,0.793000,0.000001,0.000241,0.000243,0.000117
54,35201,0.792500,0.000001,0.000238,0.000239,0.000157
55,35451,0.794500,0.000002,0.000236,0.000238,0.000153
56,35699,0.796000,0.000001,0.000231,0.000233,0.000120
57,35990,0.798000,0.000001,0.000230,0.000231,0.000100
58,36229,0.796000,0.000001,0.000244,0.000245,0.000144
59,36426,0.794500,0.000001,0.000245,0.000246,0.000113
60,36682,0.797000,0.000001,0.000239,0.000241,0.000165
61,36884,0.798500,0.000001,0.000240,0.000242,0.000109
62,37006,0.801000,0.000002,0.000235,0.000237,0.000109
63,37231,0.798000,0.000001,0.000232,0.000233,0.000110
64,37453,0.800000,0.000001,0.000233,0.000234,0.000128
65,37657,0.798500,0.000001,0.000244,0.000246,0.000112
66,37882,0.799000,0.000001,0.000240,0.000242,0.000131
67,38034,0.797500,0.000001,0.000242,0.000243,0.000140
68,38153,0.802000,0.000001,0.000246,0.000247,0.000144
69,38300,0.803000,0.000001,0.000242,0.000244,0.000232
70,38512,0.804500,0.000002,0.000246,0.000248,0.000216
71,38666,0.806500,0.000001,0.000245,0.000246,0.000110
72,38859,0.807000,0.000001,0.000250,0.000250,0.000145
73,39002,0.807000,0.000001,0.000248,0.000250,0.000123
74,39169,0.807000,0.000001,0.000241,0.000243,0.000128
75,39296,0.806500,0.000001,0.000248,0.000249,0.000199
76,39397,0.805000,0.000001,0.000247,0.000248,0.000126
77,39546,0.803500,0.000001,0.000246,0.000248,0.000156
78,39605,0.804000,0.000001,0.000247,0.000248,0.000124
79,39727,0.801500,0.000001,0.000248,0.000249,0.000111
80,39824,0.804500,0.000001,0.000248,0.000249,0.000121
81,39959,0.804500,0.000001,0.000255,0.000256,0.000149
82,40000,0.805000,0.000001,0.000248,0.000249,0.000131
83,40069,0.800000,0.000001,0.000248,0.000249,0.000136
84,40199,0.800500,0.000001,0.000244,0.000245,0.000130
85,40253,0.801500,0.000001,0.000236,0.000237,0.000194
86,40306,0.804500,0.000001,0.000235,0.000237,0.000120
87,40315,0.802500,0.000001,0.000236,0.000237,0.000160
88,40285,0.802500,0.000001,0.000239,0.000240,0.000161
89,40240,0.799500,0.000002,0.000243,0.000244,0.000154
90,40236,0.803500,0.000002,0.000238,0.000239,0.000174
91,40265,0.804500,0.000001,0.000238,0.000239,0.000110
