iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,2706,0.861000,0.000001,0.000243,0.000245,0.000182
2,2919,0.865000,0.000001,0.000232,0.000233,0.000141
3,3128,0.865500,0.000001,0.000241,0.000242,0.000130
4,3256,0.864000,0.000001,0.000229,0.000230,0.000161
5,3375,0.863000,0.000001,0.000252,0.000253,0.000138
6,3515,0.862000,0.000001,0.000256,0.000257,0.000155
7,3619,0.861000,0.000001,0.000248,0.000249,0.000139
8,3691,0.862000,0.000001,0.000247,0.000249,0.000148
9,3758,0.861000,0.000001,0.000244,0.000246,0.000145
10,3812,0.859000,0.000001,0.000256,0.000257,0.000153
11,3854,0.864000,0.000001,0.000255,0.000256,0.000145
12,3888,0.864500,0.000001,0.000257,0.000259,0.000166
13,3930,0.865500,0.000001,0.000262,0.000264,0.000145
14,3966,0.862500,0.000001,0.000259,0.000261,0.000153
15,4005,0.863000,0.000002,0.000263,0.000265,0.000145
16,4035,0.864500,0.000002,0.000256,0.000257,0.000144
17,4070,0.864000,0.000001,0.000260,0.000262,0.000159
18,4080,0.859000,0.000001,0.000257,0.000258,0.000154
19,4108,0.857500,0.000001,0.000255,0.000256,0.000180
20,4136,0.858000,0.000001,0.000251,0.000252,0.000146
21,4151,0.859500,0.000002,0.000255,0.000257,0.000204
22,4160,0.860500,0.000001,0.000260,0.000261,0.000202
23,4160,0.858000,0.000002,0.000265,0.000267,0.000221
24,4183,0.860000,0.000001,0.000264,0.000265,0.000148
25,4190,0.860000,0.000002,0.000262,0.000263,0.000163
26,4183,0.858000,0.000001,0.000261,0.000262,0.000153
27,4190,0.858000,0.000001,0.000257,0.000258,0.000142
28,4197,0.857000,0.000001,0.000255,0.000257,0.000140
29,4193,0.858500,0.000001,0.000258,0.000259,0.000268
30,4212,0.857500,0.000001,0.000259,0.000260,0.000156
31,4224,0.860500,0.000001,0.000260,0.000261,0.000164
32,4217,0.861500,0.000001,0.000268,0.000269,0.000245
33,4228,0.857000,0.000001,0.000268,0.000269,0.000176
34,4226,0.857500,0.000001,0.000268,0.000269,0.000175
35,4252,0.857500,0.000001,0.000267,0.000269,0.000224
36,4266,0.859500,0.000001,0.000270,0.000271,0.000167
37,4260,0.859000,0.000001,0.000271,0.000272,0.000168
38,4273,0.858500,0.000001,0.000267,0.000268,0.000168
39,4273,0.856500,0.000001,0.000273,0.000274,0.000162
40,4265,0.860000,0.000001,0.000282,0.000283,0.000182
41,4289,0.861500,0.000001,0.000283,0.000284,0.000169
42,4292,0.861500,0.000002,0.000285,0.000287,0.000183
43,4283,0.856000,0.000002,0.000281,0.000282,0.000263
44,4297,0.857500,0.000001,0.000281,0.000283,0.000195
45,4295,0.854500,0.000001,0.000280,0.000281,0.000203
46,4281,0.852000,0.000001,0.000277,0.000279,0.000187
47,4279,0.850500,0.000001,0.000278,0.000279,0.000167
48,4280,0.849500,0.000002,0.000280,0.000282,0.000173
49,4277,0.850500,0.000001,0.000279,0.000280,0.000215
50,4260,0.852000,0.000001,0.000280,0.000282,0.000181
51,4256,0.849500,0.000001,0.000281,0.000282,0.000220
52,4255,0.849000,0.000001,0.000278,0.000279,0.000204
53,4242,0.849000,0.000001,0.000280,0.000281,0.000165
54,4249,0.851500,0.000001,0.000268,0.000269,0.000205
55,4230,0.847000,0.000001,0.000269,0.000271,0.000177
56,4201,0.844000,0.000001,0.000260,0.000261,0.000156
57,4181,0.845000,0.000001,0.000278,0.000280,0.000155
58,4194,0.846000,0.000001,0.000274,0.000275,0.000192
59,4182,0.848500,0.000001,0.000277,0.000278,0.000185
60,4173,0.848000,0.000001,0.000277,0.000278,0.000199
61,4154,0.846000,0.000001,0.000276,0.000278,0.000334
62,4133,0.848500,0.000001,0.000277,0.000278,0.000204
63,4122,0.846500,0.000001,0.000282,0.000283,0.000171
64,4094,0.845500,0.000001,0.000285,0.000286,0.000206
65,4086,0.845000,0.000001,0.000280,0.000281,0.000199
66,4081,0.843500,0.000001,0.000272,0.000274,0.000167
67,4094,0.846000,0.000001,0.000264,0.000266,0.000156
68,4081,0.847500,0.000002,0.000257,0.000259,0.000173
69,4060,0.845000,0.000001,0.000258,0.000259,0.000163
70,4047,0.847000,0.000001,0.000259,0.000260,0.000220
71,4060,0.846500,0.000001,0.000259,0.000260,0.000177
72,4049,0.852000,0.000001,0.000259,0.000260,0.000237
73,4034,0.854000,0.000001,0.000257,0.000258,0.000198
74,4005,0.850000,0.000001,0.000258,0.000259,0.000182
75,3970,0.848500,0.000001,0.000261,0.000262,0.000157
76,3956,0.846500,0.000001,0.000257,0.000258,0.000155
77,3945,0.850000,0.000001,0.000272,0.000274,0.000175
78,3916,0.850500,0.000001,0.000269,0.000270,0.000181
79,3898,0.849500,0.000001,0.000273,0.000274,0.000170
80,3873,0.846500,0.000001,0.000268,0.000270,0.000194
81,3841,0.849000,0.000001,0.000264,0.000266,0.000214
82,3824,0.853000,0.000001,0.000263,0.000265,0.000165
83,3798,0.851000,0.000001,0.000256,0.000257,0.000162
84,3801,0.849000,0.000001,0.000258,0.000259,0.000211
85,3777,0.847000,0.000002,0.000261,0.000262,0.000212
86,3777,0.845500,0.000001,0.000269,0.000270,0.000212
87,3750,0.845000,0.000001,0.000270,0.000271,0.000201
88,3719,0.848500,0.000001,0.000269,0.000270,0.000167
89,3675,0.848000,0.000001,0.000268,0.000269,0.000214
90,3661,0.848000,0.000001,0.000274,0.000276,0.000178
91,3635,0.845500,0.000001,0.000274,0.000275,0.000170
92,3602,0.848000,0.000001,0.000266,0.000268,0.000171
93,3551,0.846500,0.000001,0.000266,0.000267,0.000171
