iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,2852,0.860000,0.000001,0.000215,0.000216,0.000368
2,3077,0.859500,0.000001,0.000201,0.000203,0.000129
3,3258,0.856000,0.000002,0.000196,0.000198,0.000115
4,3407,0.855000,0.000001,0.000190,0.000191,0.000125
5,3492,0.851000,0.000002,0.000198,0.000199,0.000118
6,3576,0.849000,0.000001,0.000202,0.000204,0.000198
7,3656,0.843000,0.000001,0.000212,0.000213,0.000131
8,3698,0.836500,0.000001,0.000209,0.000211,0.000139
9,3757,0.834500,0.000002,0.000204,0.000206,0.000133
10,3784,0.832000,0.000001,0.000208,0.000209,0.000144
11,3806,0.832000,0.000001,0.000213,0.000215,0.000140
12,3833,0.828500,0.000001,0.000215,0.000217,0.000142
13,3854,0.825000,0.000001,0.000209,0.000211,0.000144
14,3886,0.827000,0.000001,0.000210,0.000211,0.000139
15,3901,0.829000,0.000002,0.000204,0.000205,0.000130
16,3890,0.829500,0.000001,0.000198,0.000200,0.000137
17,3877,0.829500,0.000002,0.000191,0.000193,0.000151
18,3884,0.827500,0.000001,0.000202,0.000203,0.000127
19,3901,0.826000,0.000001,0.000201,0.000202,0.000136
20,3922,0.820000,0.000001,0.000202,0.000203,0.000139
21,3911,0.818500,0.000001,0.000200,0.000202,0.000139
22,3915,0.820000,0.000001,0.000197,0.000198,0.000155
23,3921,0.818500,0.000001,0.000196,0.000197,0.000136
24,3934,0.815500,0.000001,0.000201,0.000202,0.000151
25,3954,0.813000,0.000001,0.000196,0.000198,0.000152
26,3955,0.811500,0.000001,0.000195,0.000197,0.000132
27,3968,0.810000,0.000001,0.000197,0.000199,0.000132
28,3967,0.809000,0.000002,0.000200,0.000201,0.000153
29,3966,0.806500,0.000001,0.000201,0.000202,0.000140
30,3995,0.805000,0.000001,0.000204,0.000205,0.000154
31,3996,0.809500,0.000001,0.000203,0.000204,0.000136
32,3977,0.809500,0.000001,0.000199,0.000200,0.000203
33,3989,0.805000,0.000001,0.000194,0.000195,0.000142
34,3978,0.802500,0.000002,0.000199,0.000201,0.000165
35,4009,0.803000,0.000001,0.000199,0.000200,0.000139
36,4049,0.802000,0.000001,0.000199,0.000200,0.000138
37,4086,0.800500,0.000001,0.000219,0.000220,0.000163
38,4090,0.800000,0.000001,0.000216,0.000217,0.000161
39,4099,0.801500,0.000001,0.000214,0.000215,0.000152
