iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,159474,0.808690,0.000001,0.000220,0.000221,0.000170
2,159766,0.808790,0.000001,0.000191,0.000192,0.000167
3,159542,0.808860,0.000002,0.000326,0.000328,0.000309
4,158881,0.808910,0.000002,0.000345,0.000346,0.000314
5,158061,0.808920,0.000002,0.000349,0.000351,0.000318
6,157126,0.808810,0.000002,0.000346,0.000348,0.000318
7,156059,0.808860,0.000002,0.000346,0.000348,0.000315
8,155003,0.808540,0.000002,0.000345,0.000347,0.000313
9,153695,0.808550,0.000002,0.000345,0.000347,0.000316
10,152404,0.808490,0.000001,0.000335,0.000336,0.000304
11,151263,0.807920,0.000002,0.000317,0.000319,0.000293
12,149939,0.807890,0.000002,0.000314,0.000316,0.000291
13,148884,0.807640,0.000002,0.000316,0.000317,0.000291
14,147820,0.807590,0.000002,0.000319,0.000320,0.000291
15,146889,0.807160,0.000002,0.000320,0.000322,0.000292
16,146026,0.806590,0.000002,0.000324,0.000326,0.000293
17,145068,0.806440,0.000002,0.000326,0.000328,0.000293
18,144237,0.805840,0.000002,0.000329,0.000331,0.000291
19,143275,0.805430,0.000002,0.000331,0.000333,0.000292
20,142058,0.805290,0.000002,0.000335,0.000337,0.000293
21,140637,0.804990,0.000002,0.000338,0.000340,0.000294
22,139253,0.804710,0.000002,0.000341,0.000343,0.000295
23,137799,0.804250,0.000002,0.000345,0.000347,0.000296
24,136185,0.804000,0.000002,0.000348,0.000350,0.000299
25,134801,0.803320,0.000002,0.000351,0.000353,0.000295
26,133414,0.802850,0.000002,0.000346,0.000348,0.000290
27,132179,0.801120,0.000002,0.000332,0.000334,0.000273
28,130807,0.800360,0.000002,0.000336,0.000338,0.000273
29,129899,0.799640,0.000002,0.000335,0.000337,0.000265
30,128925,0.799000,0.000002,0.000329,0.000330,0.000265
31,128028,0.798310,0.000002,0.000317,0.000319,0.000255
32,126981,0.797450,0.000002,0.000315,0.000316,0.000256
33,125895,0.796940,0.000002,0.000325,0.000326,0.000261
34,125046,0.796380,0.000002,0.000329,0.000330,0.000261
35,124166,0.795610,0.000002,0.000319,0.000321,0.000253
36,123226,0.794510,0.000002,0.000320,0.000322,0.000255
37,122556,0.794020,0.000002,0.000326,0.000328,0.000254
38,121780,0.793340,0.000002,0.000332,0.000333,0.000257
39,121423,0.792410,0.000002,0.000335,0.000336,0.000257
40,120852,0.791620,0.000002,0.000340,0.000341,0.000256
41,120316,0.790960,0.000002,0.000344,0.000345,0.000261
42,119582,0.789800,0.000002,0.000347,0.000349,0.000261
43,119097,0.788570,0.000002,0.000353,0.000355,0.000260
44,118444,0.788110,0.000002,0.000356,0.000357,0.000264
45,117585,0.786700,0.000002,0.000362,0.000363,0.000265
46,116849,0.786440,0.000002,0.000368,0.000369,0.000267
47,116273,0.785450,0.000002,0.000373,0.000374,0.000268
48,115865,0.784610,0.000002,0.000377,0.000379,0.000270
49,115231,0.783930,0.000002,0.000382,0.000384,0.000272
50,114742,0.782160,0.000002,0.000387,0.000389,0.000271
51,114093,0.781000,0.000002,0.000390,0.000392,0.000272
52,113735,0.779150,0.000002,0.000395,0.000396,0.000274
53,113230,0.778590,0.000002,0.000399,0.000401,0.000275
54,112503,0.777790,0.000002,0.000407,0.000408,0.000277
55,111901,0.776720,0.000002,0.000410,0.000411,0.000278
56,111276,0.775850,0.000002,0.000413,0.000414,0.000278
57,110599,0.775530,0.000002,0.000416,0.000417,0.000281
58,110106,0.774530,0.000002,0.000421,0.000423,0.000285
59,109266,0.773500,0.000002,0.000424,0.000425,0.000285
60,108737,0.772770,0.000002,0.000422,0.000424,0.000269
61,107987,0.771170,0.000002,0.000387,0.000388,0.000254
62,107297,0.770250,0.000002,0.000378,0.000380,0.000256
63,106706,0.769230,0.000002,0.000382,0.000384,0.000257
64,105886,0.768640,0.000002,0.000386,0.000388,0.000258
65,105162,0.768140,0.000002,0.000390,0.000391,0.000262
66,104467,0.766560,0.000002,0.000392,0.000394,0.000263
67,103906,0.765360,0.000002,0.000395,0.000397,0.000265
68,102952,0.765550,0.000002,0.000401,0.000402,0.000266
69,102305,0.764890,0.000002,0.000405,0.000407,0.000267
70,101477,0.764310,0.000002,0.000405,0.000407,0.000269
71,100830,0.763830,0.000002,0.000409,0.000411,0.000270
72,100067,0.763230,0.000002,0.000412,0.000413,0.000275
73,99442,0.762130,0.000002,0.000417,0.000419,0.000277
74,98665,0.762040,0.000002,0.000422,0.000424,0.000279
75,97964,0.762950,0.000002,0.000422,0.000424,0.000282
76,97291,0.761710,0.000002,0.000428,0.000429,0.000286
77,96645,0.762100,0.000002,0.000429,0.000431,0.000288
78,95872,0.762500,0.000002,0.000431,0.000433,0.000290
79,95126,0.762190,0.000002,0.000434,0.000436,0.000292
80,94284,0.761950,0.000002,0.000437,0.000439,0.000293
81,93717,0.760800,0.000002,0.000440,0.000442,0.000296
82,93029,0.760460,0.000002,0.000440,0.000442,0.000301
83,92533,0.759290,0.000002,0.000442,0.000443,0.000302
84,92063,0.758930,0.000002,0.000446,0.000448,0.000307
85,91660,0.757200,0.000002,0.000447,0.000449,0.000308
86,91117,0.756580,0.000002,0.000446,0.000448,0.000309
87,90740,0.757090,0.000002,0.000447,0.000448,0.000313
88,90140,0.757380,0.000002,0.000451,0.000452,0.000313
89,89931,0.758610,0.000002,0.000452,0.000453,0.000316
90,89573,0.758180,0.000002,0.000451,0.000452,0.000320
91,89442,0.757830,0.000002,0.000450,0.000452,0.000315
92,89593,0.757080,0.000002,0.000442,0.000444,0.000312
93,89602,0.756610,0.000002,0.000456,0.000457,0.000321
94,89621,0.755650,0.000002,0.000461,0.000463,0.000322
95,89917,0.757450,0.000002,0.000464,0.000466,0.000324
96,89768,0.756510,0.000002,0.000461,0.000462,0.000325
97,89979,0.755460,0.000002,0.000464,0.000465,0.000325
98,90050,0.757600,0.000002,0.000482,0.000484,0.000344
99,90166,0.757660,0.000002,0.000484,0.000485,0.000343
100,90088,0.758030,0.000002,0.000482,0.000483,0.000342
