iteration_number,unreachable_points_number,recall,avg_delete_time,avg_add_time,avg_sum_delete_add_time,avg_query_time
1,159115,0.808900,0.000002,0.000203,0.000205,0.000208
2,159191,0.808950,0.000001,0.000182,0.000184,0.000200
3,158907,0.809020,0.000001,0.000187,0.000189,0.000194
4,158226,0.809040,0.000002,0.000190,0.000192,0.000193
5,157406,0.808980,0.000002,0.000191,0.000192,0.000192
6,156491,0.808840,0.000002,0.000308,0.000310,0.000239
7,155449,0.808850,0.000002,0.000310,0.000311,0.000241
8,154430,0.808620,0.000002,0.000316,0.000318,0.000256
9,153180,0.808560,0.000002,0.000315,0.000317,0.000254
10,151888,0.808470,0.000002,0.000316,0.000318,0.000255
11,150743,0.808020,0.000002,0.000315,0.000316,0.000257
12,149408,0.808010,0.000002,0.000316,0.000318,0.000257
13,148326,0.807380,0.000002,0.000318,0.000320,0.000257
14,147190,0.807250,0.000002,0.000318,0.000320,0.000259
15,146185,0.806990,0.000002,0.000319,0.000321,0.000259
16,145216,0.806550,0.000002,0.000323,0.000324,0.000258
17,144174,0.806310,0.000002,0.000319,0.000321,0.000258
18,143133,0.805660,0.000002,0.000321,0.000323,0.000257
19,142045,0.805500,0.000002,0.000323,0.000324,0.000257
20,140707,0.805150,0.000002,0.000324,0.000326,0.000259
21,139176,0.805000,0.000002,0.000325,0.000327,0.000260
22,137673,0.804590,0.000002,0.000327,0.000329,0.000260
23,136051,0.804140,0.000002,0.000330,0.000332,0.000260
24,134310,0.803440,0.000002,0.000331,0.000333,0.000261
25,132765,0.802760,0.000002,0.000333,0.000335,0.000262
26,131219,0.802160,0.000002,0.000334,0.000335,0.000262
27,129842,0.800400,0.000002,0.000337,0.000339,0.000265
28,128416,0.799750,0.000002,0.000340,0.000342,0.000263
29,127374,0.799130,0.000002,0.000342,0.000344,0.000262
30,126112,0.798070,0.000002,0.000344,0.000345,0.000266
31,124913,0.797460,0.000002,0.000342,0.000344,0.000263
32,123617,0.797370,0.000002,0.000345,0.000347,0.000262
33,122361,0.796020,0.000002,0.000346,0.000347,0.000259
34,121280,0.794930,0.000002,0.000340,0.000342,0.000259
35,120142,0.794500,0.000002,0.000343,0.000344,0.000260
36,118962,0.793790,0.000002,0.000344,0.000345,0.000262
37,118017,0.793540,0.000002,0.000347,0.000349,0.000261
38,117111,0.792780,0.000002,0.000348,0.000350,0.000263
39,116445,0.792420,0.000002,0.000338,0.000339,0.000238
40,115487,0.791850,0.000002,0.000322,0.000324,0.000238
41,114656,0.791360,0.000002,0.000323,0.000325,0.000241
42,113626,0.789500,0.000002,0.000325,0.000327,0.000241
43,112808,0.788390,0.000002,0.000328,0.000329,0.000242
44,111749,0.787590,0.000002,0.000329,0.000330,0.000245
45,110641,0.786240,0.000002,0.000332,0.000333,0.000247
46,109610,0.785920,0.000002,0.000328,0.000329,0.000241
47,108617,0.785320,0.000002,0.000360,0.000362,0.000265
48,107848,0.785180,0.000002,0.000364,0.000365,0.000266
49,106802,0.784170,0.000002,0.000367,0.000369,0.000269
50,105874,0.782560,0.000002,0.000371,0.000372,0.000270
